threshold,trigger_rate,freq_mae,amp_mae,overlap
0.2,1.0,0.02452566226323446,0.00011093220352383545,0.31475209899270584
0.35,1.0,0.02452566226323446,0.00011093220352383545,0.31475209899270584
0.5,1.0,0.02452566226323446,0.00011093220352383545,0.31475209899270584
0.75,1.0,0.02452566226323446,0.00011093220352383545,0.31475209899270584
1.0,0.0,0.02450999617576599,0.00011068059848421778,0.3144095847037305
